file_path,label,frames,created_at
dynamic_dataset\1\1_staticconv_20260806_232118_7d54a552.npy,1,30,20260806_232118
dynamic_dataset\1\1_staticconv_20260806_232118_7d01a821.npy,1,30,20260806_232118
dynamic_dataset\1\1_staticconv_20260806_232118_7207fe09.npy,1,30,20260806_232118
dynamic_dataset\1\1_staticconv_20260806_232118_5aa88e05.npy,1,30,20260806_232118
dynamic_dataset\1\1_staticconv_20260806_232118_165f229a.npy,1,30,20260806_232118
dynamic_dataset\1\1_staticconv_20260806_232118_2e8eb129.npy,1,30,20260806_232118
dynamic_dataset\1\1_staticconv_20260806_232118_199f9be6.npy,1,30,20260806_232118
dynamic_dataset\1\1_staticconv_20260806_232118_6800d356.npy,1,30,20260806_232118
dynamic_dataset\1\1_staticconv_20260806_232118_bd263ea0.npy,1,30,20260806_232118
dynamic_dataset\1\1_staticconv_20260806_232118_48156843.npy,1,30,20260806_232118
dynamic_dataset\1\1_staticconv_20260806_232118_216be67d.npy,1,30,20260806_232118
dynamic_dataset\1\1_staticconv_20260806_232118_24ae8e1c.npy,1,30,20260806_232118
dynamic_dataset\1\1_staticconv_20260806_232118_75003824.npy,1,30,20260806_232118
dynamic_dataset\1\1_staticconv_20260806_232118_327754a0.npy,1,30,20260806_232118
dynamic_dataset\1\1_staticconv_20260806_232118_29404e51.npy,1,30,20260806_232118
dynamic_dataset\1\1_staticconv_20260806_232118_c554ff9e.npy,1,30,20260806_232118
dynamic_dataset\1\1_staticconv_20260806_232118_ffb04c17.npy,1,30,20260806_232118
dynamic_dataset\1\1_staticconv_20260806_232118_9f9f6c5c.npy,1,30,20260806_232118
dynamic_dataset\1\1_staticconv_20260806_232118_9bac78cb.npy,1,30,20260806_232118
dynamic_dataset\1\1_staticconv_20260806_232118_cc1ab980.npy,1,30,20260806_232118
dynamic_dataset\1\1_staticconv_20260806_232118_8470e382.npy,1,30,20260806_232118
dynamic_dataset\1\1_staticconv_20260806_232118_f60855ed.npy,1,30,20260806_232118
dynamic_dataset\1\1_staticconv_20260806_232118_470b0ef6.npy,1,30,20260806_232118
dynamic_dataset\1\1_staticconv_20260806_232118_96ef9442.npy,1,30,20260806_232118
dynamic_dataset\1\1_staticconv_20260806_232118_8d6c2a5d.npy,1,30,20260806_232118
dynamic_dataset\1\1_staticconv_20260806_232118_0b5d07fd.npy,1,30,20260806_232118
dynamic_dataset\1\1_staticconv_20260806_232118_abe57ce4.npy,1,30,20260806_232118
dynamic_dataset\1\1_staticconv_20260806_232118_1b472596.npy,1,30,20260806_232118
dynamic_dataset\1\1_staticconv_20260806_232118_c878735b.npy,1,30,20260806_232118
dynamic_dataset\1\1_staticconv_20260806_232118_8c3d760e.npy,1,30,20260806_232118
dynamic_dataset\1\1_staticconv_20260806_232118_50edf6d4.npy,1,30,20260806_232118
dynamic_dataset\1\1_staticconv_20260806_232118_317cdab1.npy,1,30,20260806_232118
dynamic_dataset\1\1_staticconv_20260806_232118_92d2b03f.npy,1,30,20260806_232118
dynamic_dataset\1\1_staticconv_20260806_232118_bba6eb51.npy,1,30,20260806_232118
dynamic_dataset\1\1_staticconv_20260806_232118_a0401821.npy,1,30,20260806_232118
dynamic_dataset\1\1_staticconv_20260806_232118_8a0e284f.npy,1,30,20260806_232118
dynamic_dataset\1\1_staticconv_20260806_232118_e10a8e68.npy,1,30,20260806_232118
dynamic_dataset\1\1_staticconv_20260806_232118_63e2f01b.npy,1,30,20260806_232118
dynamic_dataset\1\1_staticconv_20260806_232118_91660c89.npy,1,30,20260806_232118
dynamic_dataset\1\1_staticconv_20260806_232118_9f0492e4.npy,1,30,20260806_232118
dynamic_dataset\1\1_staticconv_20260806_232118_ebec2cfe.npy,1,30,20260806_232118
dynamic_dataset\1\1_staticconv_20260806_232118_9534bed6.npy,1,30,20260806_232118
dynamic_dataset\1\1_staticconv_20260806_232118_b8f759c1.npy,1,30,20260806_232118
dynamic_dataset\1\1_staticconv_20260806_232118_5dfc1c5c.npy,1,30,20260806_232118
dynamic_dataset\1\1_staticconv_20260806_232118_2fec911c.npy,1,30,20260806_232118
dynamic_dataset\1\1_staticconv_20260806_232118_8ff46cc3.npy,1,30,20260806_232118
dynamic_dataset\1\1_staticconv_20260806_232118_8cc02dd4.npy,1,30,20260806_232118
dynamic_dataset\1\1_staticconv_20260806_232118_b407f68c.npy,1,30,20260806_232118
dynamic_dataset\1\1_staticconv_20260806_232118_6bfdb301.npy,1,30,20260806_232118
dynamic_dataset\1\1_staticconv_20260806_232118_f252ecfc.npy,1,30,20260806_232118
dynamic_dataset\1\1_staticconv_20260806_232118_8a4c1859.npy,1,30,20260806_232118
dynamic_dataset\1\1_staticconv_20260806_232118_442e8a54.npy,1,30,20260806_232118
dynamic_dataset\1\1_staticconv_20260806_232118_dd21728e.npy,1,30,20260806_232118
dynamic_dataset\1\1_staticconv_20260806_232118_bd78fa65.npy,1,30,20260806_232118
dynamic_dataset\1\1_staticconv_20260806_232118_45d6706f.npy,1,30,20260806_232118
dynamic_dataset\1\1_staticconv_20260806_232118_047519ee.npy,1,30,20260806_232118
dynamic_dataset\1\1_staticconv_20260806_232118_d9e0ed82.npy,1,30,20260806_232118
dynamic_dataset\1\1_staticconv_20260806_232118_7b7b44ed.npy,1,30,20260806_232118
dynamic_dataset\1\1_staticconv_20260806_232118_53fd9d25.npy,1,30,20260806_232118
dynamic_dataset\1\1_staticconv_20260806_232118_0f830b97.npy,1,30,20260806_232118
dynamic_dataset\1\1_staticconv_20260806_232118_862305c3.npy,1,30,20260806_232118
dynamic_dataset\1\1_staticconv_20260806_232118_cf3b0e4f.npy,1,30,20260806_232118
dynamic_dataset\1\1_staticconv_20260806_232118_f6c26e4f.npy,1,30,20260806_232118
dynamic_dataset\1\1_staticconv_20260806_232118_c9409e3b.npy,1,30,20260806_232118
dynamic_dataset\1\1_staticconv_20260806_232118_552bdc16.npy,1,30,20260806_232118
dynamic_dataset\1\1_staticconv_20260806_232118_19abd5a4.npy,1,30,20260806_232118
dynamic_dataset\1\1_staticconv_20260806_232118_dbed540f.npy,1,30,20260806_232118
dynamic_dataset\1\1_staticconv_20260806_232118_b090acda.npy,1,30,20260806_232118
dynamic_dataset\1\1_staticconv_20260806_232118_2189ad42.npy,1,30,20260806_232118
dynamic_dataset\1\1_staticconv_20260806_232118_9bf5906a.npy,1,30,20260806_232118
dynamic_dataset\1\1_staticconv_20260806_232118_5aa578de.npy,1,30,20260806_232118
dynamic_dataset\1\1_staticconv_20260806_232118_6011da22.npy,1,30,20260806_232118
dynamic_dataset\1\1_staticconv_20260806_232118_2bd90adb.npy,1,30,20260806_232118
dynamic_dataset\1\1_staticconv_20260806_232118_ac43618e.npy,1,30,20260806_232118
dynamic_dataset\1\1_staticconv_20260806_232118_49036074.npy,1,30,20260806_232118
dynamic_dataset\1\1_staticconv_20260806_232118_c1d9fce9.npy,1,30,20260806_232118
dynamic_dataset\1\1_staticconv_20260806_232118_51b587e4.npy,1,30,20260806_232118
dynamic_dataset\1\1_staticconv_20260806_232118_a115d791.npy,1,30,20260806_232118
dynamic_dataset\1\1_staticconv_20260806_232118_8b09919e.npy,1,30,20260806_232118
dynamic_dataset\1\1_staticconv_20260806_232118_1b3ea3a2.npy,1,30,20260806_232118
dynamic_dataset\1\1_staticconv_20260806_232118_0870c107.npy,1,30,20260806_232118
dynamic_dataset\1\1_staticconv_20260806_232118_0f9f54f0.npy,1,30,20260806_232118
dynamic_dataset\1\1_staticconv_20260806_232118_9e06547b.npy,1,30,20260806_232118
dynamic_dataset\1\1_staticconv_20260806_232118_685dc665.npy,1,30,20260806_232118
dynamic_dataset\1\1_staticconv_20260806_232118_5ea2211e.npy,1,30,20260806_232118
dynamic_dataset\1\1_staticconv_20260806_232118_6034254e.npy,1,30,20260806_232118
dynamic_dataset\1\1_staticconv_20260806_232118_34993f1e.npy,1,30,20260806_232118
dynamic_dataset\1\1_staticconv_20260806_232118_1436b760.npy,1,30,20260806_232118
dynamic_dataset\1\1_staticconv_20260806_232118_ad5c520e.npy,1,30,20260806_232118
dynamic_dataset\1\1_staticconv_20260806_232118_b24e5d1f.npy,1,30,20260806_232118
dynamic_dataset\1\1_staticconv_20260806_232118_43ee3aad.npy,1,30,20260806_232118
dynamic_dataset\1\1_staticconv_20260806_232118_809c3f5b.npy,1,30,20260806_232118
dynamic_dataset\1\1_staticconv_20260806_232118_266633bd.npy,1,30,20260806_232118
dynamic_dataset\1\1_staticconv_20260806_232118_01f1843b.npy,1,30,20260806_232118
dynamic_dataset\1\1_staticconv_20260806_232118_3e2170d1.npy,1,30,20260806_232118
dynamic_dataset\1\1_staticconv_20260806_232118_5153aa33.npy,1,30,20260806_232118
dynamic_dataset\1\1_staticconv_20260806_232118_935bb11d.npy,1,30,20260806_232118
dynamic_dataset\1\1_staticconv_20260806_232118_50e9c266.npy,1,30,20260806_232118
dynamic_dataset\1\1_staticconv_20260806_232118_a0832f5a.npy,1,30,20260806_232118
dynamic_dataset\1\1_staticconv_20260806_232118_8c0c251b.npy,1,30,20260806_232118
dynamic_dataset\1\1_staticconv_20260806_232118_19dcf28a.npy,1,30,20260806_232118
dynamic_dataset\1\1_staticconv_20260806_232118_bdc6f021.npy,1,30,20260806_232118
dynamic_dataset\1\1_staticconv_20260806_232118_922e4c9a.npy,1,30,20260806_232118
dynamic_dataset\1\1_staticconv_20260806_232118_b64fb2b1.npy,1,30,20260806_232118
dynamic_dataset\1\1_staticconv_20260806_232118_25c92966.npy,1,30,20260806_232118
dynamic_dataset\1\1_staticconv_20260806_232118_c6ab5475.npy,1,30,20260806_232118
dynamic_dataset\1\1_staticconv_20260806_232118_9bf61288.npy,1,30,20260806_232118
dynamic_dataset\1\1_staticconv_20260806_232118_92409880.npy,1,30,20260806_232118
dynamic_dataset\1\1_staticconv_20260806_232118_a61af52d.npy,1,30,20260806_232118
dynamic_dataset\1\1_staticconv_20260806_232118_47e94bf1.npy,1,30,20260806_232118
dynamic_dataset\1\1_staticconv_20260806_232118_0f00f1ce.npy,1,30,20260806_232118
dynamic_dataset\1\1_staticconv_20260806_232118_152aa848.npy,1,30,20260806_232118
dynamic_dataset\1\1_staticconv_20260806_232118_f5186760.npy,1,30,20260806_232118
dynamic_dataset\1\1_staticconv_20260806_232118_86e4c140.npy,1,30,20260806_232118
dynamic_dataset\1\1_staticconv_20260806_232118_35f0140a.npy,1,30,20260806_232118
dynamic_dataset\1\1_staticconv_20260806_232118_cf4c7a61.npy,1,30,20260806_232118
dynamic_dataset\1\1_staticconv_20260806_232118_7a04ddf6.npy,1,30,20260806_232118
dynamic_dataset\1\1_staticconv_20260806_232118_045764e7.npy,1,30,20260806_232118
dynamic_dataset\1\1_staticconv_20260806_232118_f7d051e8.npy,1,30,20260806_232118
dynamic_dataset\1\1_staticconv_20260806_232118_53d3fd53.npy,1,30,20260806_232118
dynamic_dataset\1\1_staticconv_20260806_232118_ab944a94.npy,1,30,20260806_232118
dynamic_dataset\1\1_staticconv_20260806_232118_9b3f4bf9.npy,1,30,20260806_232118
dynamic_dataset\1\1_staticconv_20260806_232118_9ee55bc8.npy,1,30,20260806_232118
dynamic_dataset\1\1_staticconv_20260806_232119_2adc0f87.npy,1,30,20260806_232119
dynamic_dataset\1\1_staticconv_20260806_232119_8827946c.npy,1,30,20260806_232119
dynamic_dataset\1\1_staticconv_20260806_232119_b2fd6bcc.npy,1,30,20260806_232119
dynamic_dataset\1\1_staticconv_20260806_232119_83d438d5.npy,1,30,20260806_232119
dynamic_dataset\1\1_staticconv_20260806_232119_009d13ae.npy,1,30,20260806_232119
dynamic_dataset\1\1_staticconv_20260806_232119_4f5393ec.npy,1,30,20260806_232119
dynamic_dataset\1\1_staticconv_20260806_232119_d0763adb.npy,1,30,20260806_232119
dynamic_dataset\1\1_staticconv_20260806_232119_cb9b7156.npy,1,30,20260806_232119
dynamic_dataset\1\1_staticconv_20260806_232119_5a6b41a2.npy,1,30,20260806_232119
dynamic_dataset\1\1_staticconv_20260806_232119_7975daf4.npy,1,30,20260806_232119
dynamic_dataset\1\1_staticconv_20260806_232119_6498dd6b.npy,1,30,20260806_232119
dynamic_dataset\1\1_staticconv_20260806_232119_1e396dc7.npy,1,30,20260806_232119
dynamic_dataset\1\1_staticconv_20260806_232119_fa19392f.npy,1,30,20260806_232119
dynamic_dataset\1\1_staticconv_20260806_232119_64caf2db.npy,1,30,20260806_232119
dynamic_dataset\1\1_staticconv_20260806_232119_6f9c8dc5.npy,1,30,20260806_232119
dynamic_dataset\1\1_staticconv_20260806_232119_6680b861.npy,1,30,20260806_232119
dynamic_dataset\1\1_staticconv_20260806_232119_b081d050.npy,1,30,20260806_232119
dynamic_dataset\1\1_staticconv_20260806_232119_be9a3230.npy,1,30,20260806_232119
dynamic_dataset\1\1_staticconv_20260806_232119_ae8853a0.npy,1,30,20260806_232119
dynamic_dataset\1\1_staticconv_20260806_232119_df6d9361.npy,1,30,20260806_232119
dynamic_dataset\1\1_staticconv_20260806_232119_c2d338d1.npy,1,30,20260806_232119
dynamic_dataset\1\1_staticconv_20260806_232119_ff2d4bbe.npy,1,30,20260806_232119
dynamic_dataset\1\1_staticconv_20260806_232119_f1d3f430.npy,1,30,20260806_232119
dynamic_dataset\1\1_staticconv_20260806_232119_78cd5902.npy,1,30,20260806_232119
dynamic_dataset\1\1_staticconv_20260806_232119_5de10bc3.npy,1,30,20260806_232119
dynamic_dataset\1\1_staticconv_20260806_232119_3214a366.npy,1,30,20260806_232119
dynamic_dataset\1\1_staticconv_20260806_232119_ec331cac.npy,1,30,20260806_232119
dynamic_dataset\1\1_staticconv_20260806_232119_0f7c2314.npy,1,30,20260806_232119
dynamic_dataset\1\1_staticconv_20260806_232119_9a36cfb1.npy,1,30,20260806_232119
dynamic_dataset\1\1_staticconv_20260806_232119_f4fabb1b.npy,1,30,20260806_232119
dynamic_dataset\1\1_staticconv_20260806_232119_f3cba6cf.npy,1,30,20260806_232119
dynamic_dataset\1\1_staticconv_20260806_232119_301398b4.npy,1,30,20260806_232119
dynamic_dataset\1\1_staticconv_20260806_232119_1301c226.npy,1,30,20260806_232119
dynamic_dataset\1\1_staticconv_20260806_232119_141d8b2e.npy,1,30,20260806_232119
dynamic_dataset\1\1_staticconv_20260806_232119_c6f62392.npy,1,30,20260806_232119
dynamic_dataset\1\1_staticconv_20260806_232119_be7b6f58.npy,1,30,20260806_232119
dynamic_dataset\1\1_staticconv_20260806_232119_8938703e.npy,1,30,20260806_232119
dynamic_dataset\1\1_staticconv_20260806_232119_4a421605.npy,1,30,20260806_232119
dynamic_dataset\1\1_staticconv_20260806_232119_90a637b7.npy,1,30,20260806_232119
dynamic_dataset\1\1_staticconv_20260806_232119_26f519ad.npy,1,30,20260806_232119
dynamic_dataset\1\1_staticconv_20260806_232119_d3171e77.npy,1,30,20260806_232119
dynamic_dataset\1\1_staticconv_20260806_232119_597f8331.npy,1,30,20260806_232119
dynamic_dataset\1\1_staticconv_20260806_232119_ba91768b.npy,1,30,20260806_232119
dynamic_dataset\1\1_staticconv_20260806_232119_1228745a.npy,1,30,20260806_232119
dynamic_dataset\1\1_staticconv_20260806_232119_50d67347.npy,1,30,20260806_232119
dynamic_dataset\1\1_staticconv_20260806_232119_23d31a3a.npy,1,30,20260806_232119
dynamic_dataset\1\1_staticconv_20260806_232119_a47e427a.npy,1,30,20260806_232119
dynamic_dataset\1\1_staticconv_20260806_232119_11ca824c.npy,1,30,20260806_232119
dynamic_dataset\1\1_staticconv_20260806_232119_6c8fe807.npy,1,30,20260806_232119
dynamic_dataset\1\1_staticconv_20260806_232119_86d94156.npy,1,30,20260806_232119
dynamic_dataset\1\1_staticconv_20260806_232119_61d69d06.npy,1,30,20260806_232119
dynamic_dataset\1\1_staticconv_20260806_232119_04db08fd.npy,1,30,20260806_232119
dynamic_dataset\1\1_staticconv_20260806_232119_01e99537.npy,1,30,20260806_232119
dynamic_dataset\1\1_staticconv_20260806_232119_31ece557.npy,1,30,20260806_232119
dynamic_dataset\1\1_staticconv_20260806_232119_10b0970f.npy,1,30,20260806_232119
dynamic_dataset\1\1_staticconv_20260806_232119_828b1ee3.npy,1,30,20260806_232119
dynamic_dataset\1\1_staticconv_20260806_232119_f270a079.npy,1,30,20260806_232119
dynamic_dataset\1\1_staticconv_20260806_232119_9193c265.npy,1,30,20260806_232119
dynamic_dataset\1\1_staticconv_20260806_232119_8aaaaaa6.npy,1,30,20260806_232119
dynamic_dataset\1\1_staticconv_20260806_232119_2cc4893e.npy,1,30,20260806_232119
dynamic_dataset\1\1_staticconv_20260806_232119_5ea3185c.npy,1,30,20260806_232119
dynamic_dataset\1\1_staticconv_20260806_232119_f5e175c7.npy,1,30,20260806_232119
dynamic_dataset\1\1_staticconv_20260806_232119_df1ecd60.npy,1,30,20260806_232119
dynamic_dataset\1\1_staticconv_20260806_232119_77ccdfb7.npy,1,30,20260806_232119
dynamic_dataset\1\1_staticconv_20260806_232119_bd23c578.npy,1,30,20260806_232119
dynamic_dataset\1\1_staticconv_20260806_232119_c5921849.npy,1,30,20260806_232119
dynamic_dataset\1\1_staticconv_20260806_232119_cfdea3be.npy,1,30,20260806_232119
dynamic_dataset\1\1_staticconv_20260806_232119_73365df9.npy,1,30,20260806_232119
dynamic_dataset\1\1_staticconv_20260806_232119_f1246ae2.npy,1,30,20260806_232119
dynamic_dataset\1\1_staticconv_20260806_232119_d00b7cc7.npy,1,30,20260806_232119
dynamic_dataset\1\1_staticconv_20260806_232119_282118a5.npy,1,30,20260806_232119
dynamic_dataset\1\1_staticconv_20260806_232119_1156de5d.npy,1,30,20260806_232119
dynamic_dataset\1\1_staticconv_20260806_232119_1f07e467.npy,1,30,20260806_232119
dynamic_dataset\1\1_staticconv_20260806_232119_db36c6d9.npy,1,30,20260806_232119
dynamic_dataset\1\1_staticconv_20260806_232119_207668be.npy,1,30,20260806_232119
dynamic_dataset\1\1_staticconv_20260806_232119_ddad7a92.npy,1,30,20260806_232119
dynamic_dataset\1\1_staticconv_20260806_232119_e7409d63.npy,1,30,20260806_232119
dynamic_dataset\1\1_staticconv_20260806_232119_696b441f.npy,1,30,20260806_232119
dynamic_dataset\1\1_staticconv_20260806_232119_26c46afc.npy,1,30,20260806_232119
dynamic_dataset\1\1_staticconv_20260806_232119_0ea3645b.npy,1,30,20260806_232119
dynamic_dataset\1\1_staticconv_20260806_232119_c23de855.npy,1,30,20260806_232119
dynamic_dataset\1\1_staticconv_20260806_232119_e93f5b3f.npy,1,30,20260806_232119
dynamic_dataset\1\1_staticconv_20260806_232119_31bf40d8.npy,1,30,20260806_232119
dynamic_dataset\1\1_staticconv_20260806_232119_e9bad7e9.npy,1,30,20260806_232119
dynamic_dataset\1\1_staticconv_20260806_232119_683603c2.npy,1,30,20260806_232119
dynamic_dataset\1\1_staticconv_20260806_232119_c3e053b7.npy,1,30,20260806_232119
dynamic_dataset\1\1_staticconv_20260806_232119_e56fc0d6.npy,1,30,20260806_232119
dynamic_dataset\1\1_staticconv_20260806_232119_d86f8cbe.npy,1,30,20260806_232119
dynamic_dataset\1\1_staticconv_20260806_232119_7fb1ab26.npy,1,30,20260806_232119
dynamic_dataset\1\1_staticconv_20260806_232119_0082976e.npy,1,30,20260806_232119
dynamic_dataset\1\1_staticconv_20260806_232119_c63f0232.npy,1,30,20260806_232119
dynamic_dataset\1\1_staticconv_20260806_232119_21866717.npy,1,30,20260806_232119
dynamic_dataset\1\1_staticconv_20260806_232119_c1d2eb23.npy,1,30,20260806_232119
dynamic_dataset\1\1_staticconv_20260806_232119_62c9730b.npy,1,30,20260806_232119
dynamic_dataset\1\1_staticconv_20260806_232119_3068fdc0.npy,1,30,20260806_232119
dynamic_dataset\1\1_staticconv_20260806_232119_48e8e7e0.npy,1,30,20260806_232119
dynamic_dataset\1\1_staticconv_20260806_232119_0cfd0f54.npy,1,30,20260806_232119
dynamic_dataset\1\1_staticconv_20260806_232119_34815a9b.npy,1,30,20260806_232119
dynamic_dataset\1\1_staticconv_20260806_232119_79980656.npy,1,30,20260806_232119
dynamic_dataset\1\1_staticconv_20260806_232119_958aea5f.npy,1,30,20260806_232119
dynamic_dataset\1\1_staticconv_20260806_232119_776e825a.npy,1,30,20260806_232119
dynamic_dataset\1\1_staticconv_20260806_232119_879ec119.npy,1,30,20260806_232119
dynamic_dataset\1\1_staticconv_20260806_232119_efcb5f74.npy,1,30,20260806_232119
dynamic_dataset\1\1_staticconv_20260806_232119_98bb799e.npy,1,30,20260806_232119
dynamic_dataset\1\1_staticconv_20260806_232119_b384da1d.npy,1,30,20260806_232119
dynamic_dataset\1\1_staticconv_20260806_232119_926f440f.npy,1,30,20260806_232119
dynamic_dataset\1\1_staticconv_20260806_232119_9daba478.npy,1,30,20260806_232119
dynamic_dataset\1\1_staticconv_20260806_232119_83505bda.npy,1,30,20260806_232119
dynamic_dataset\1\1_staticconv_20260806_232119_86494c37.npy,1,30,20260806_232119
dynamic_dataset\1\1_staticconv_20260806_232119_b181aba0.npy,1,30,20260806_232119
dynamic_dataset\1\1_staticconv_20260806_232119_88bd0ba9.npy,1,30,20260806_232119
dynamic_dataset\1\1_staticconv_20260806_232119_f9d7b928.npy,1,30,20260806_232119
dynamic_dataset\1\1_staticconv_20260806_232119_3b69c36f.npy,1,30,20260806_232119
dynamic_dataset\1\1_staticconv_20260806_232119_65b4a394.npy,1,30,20260806_232119
dynamic_dataset\1\1_staticconv_20260806_232119_371f90c7.npy,1,30,20260806_232119
dynamic_dataset\1\1_staticconv_20260806_232119_666813a5.npy,1,30,20260806_232119
dynamic_dataset\1\1_staticconv_20260806_232119_0f70d702.npy,1,30,20260806_232119
dynamic_dataset\1\1_staticconv_20260806_232119_c89c04b3.npy,1,30,20260806_232119
dynamic_dataset\1\1_staticconv_20260806_232119_6f77618a.npy,1,30,20260806_232119
dynamic_dataset\1\1_staticconv_20260806_232119_9e64b100.npy,1,30,20260806_232119
dynamic_dataset\1\1_staticconv_20260806_232119_06b43007.npy,1,30,20260806_232119
dynamic_dataset\1\1_staticconv_20260806_232119_5e7c27af.npy,1,30,20260806_232119
dynamic_dataset\1\1_staticconv_20260806_232119_1cf19cd2.npy,1,30,20260806_232119
dynamic_dataset\1\1_staticconv_20260806_232119_aba31281.npy,1,30,20260806_232119
dynamic_dataset\1\1_staticconv_20260806_232119_4b7d64a8.npy,1,30,20260806_232119
dynamic_dataset\1\1_staticconv_20260806_232119_1cf09e08.npy,1,30,20260806_232119
dynamic_dataset\1\1_staticconv_20260806_232119_93adc5d4.npy,1,30,20260806_232119
dynamic_dataset\1\1_staticconv_20260806_232119_28828a8f.npy,1,30,20260806_232119
dynamic_dataset\1\1_staticconv_20260806_232119_07d38cf4.npy,1,30,20260806_232119
dynamic_dataset\1\1_staticconv_20260806_232119_dfb75f8f.npy,1,30,20260806_232119
dynamic_dataset\1\1_staticconv_20260806_232119_c67ed686.npy,1,30,20260806_232119
dynamic_dataset\1\1_staticconv_20260806_232119_7f9e9d2b.npy,1,30,20260806_232119
dynamic_dataset\1\1_staticconv_20260806_232119_7a920632.npy,1,30,20260806_232119
dynamic_dataset\1\1_staticconv_20260806_232119_eaded551.npy,1,30,20260806_232119
dynamic_dataset\1\1_staticconv_20260806_232119_d978fe6a.npy,1,30,20260806_232119
dynamic_dataset\1\1_staticconv_20260806_232119_47e17b18.npy,1,30,20260806_232119
dynamic_dataset\1\1_staticconv_20260806_232119_0819c34e.npy,1,30,20260806_232119
dynamic_dataset\1\1_staticconv_20260806_232119_5ce9a32a.npy,1,30,20260806_232119
dynamic_dataset\1\1_staticconv_20260806_232119_702024a7.npy,1,30,20260806_232119
dynamic_dataset\1\1_staticconv_20260806_232119_d8cf2ad7.npy,1,30,20260806_232119
dynamic_dataset\1\1_staticconv_20260806_232119_917e377d.npy,1,30,20260806_232119
dynamic_dataset\1\1_staticconv_20260806_232119_b37b673d.npy,1,30,20260806_232119
dynamic_dataset\1\1_staticconv_20260806_232119_08040532.npy,1,30,20260806_232119
dynamic_dataset\1\1_staticconv_20260806_232119_1a7c09f6.npy,1,30,20260806_232119
dynamic_dataset\1\1_staticconv_20260806_232119_d8e65daa.npy,1,30,20260806_232119
dynamic_dataset\1\1_staticconv_20260806_232119_5241b170.npy,1,30,20260806_232119
dynamic_dataset\1\1_staticconv_20260806_232119_044a20c7.npy,1,30,20260806_232119
dynamic_dataset\1\1_staticconv_20260806_232119_86add6e9.npy,1,30,20260806_232119
dynamic_dataset\1\1_staticconv_20260806_232119_5e6cc795.npy,1,30,20260806_232119
dynamic_dataset\1\1_staticconv_20260806_232119_5ebe2860.npy,1,30,20260806_232119
dynamic_dataset\1\1_staticconv_20260806_232119_afde38aa.npy,1,30,20260806_232119
dynamic_dataset\1\1_staticconv_20260806_232119_5de52536.npy,1,30,20260806_232119
dynamic_dataset\1\1_staticconv_20260806_232119_23fb9a59.npy,1,30,20260806_232119
dynamic_dataset\1\1_staticconv_20260806_232119_c36d7e98.npy,1,30,20260806_232119
dynamic_dataset\1\1_staticconv_20260806_232119_704f7321.npy,1,30,20260806_232119
dynamic_dataset\1\1_staticconv_20260806_232119_252e271e.npy,1,30,20260806_232119
dynamic_dataset\1\1_staticconv_20260806_232119_dda09926.npy,1,30,20260806_232119
dynamic_dataset\1\1_staticconv_20260806_232119_edf76d07.npy,1,30,20260806_232119
dynamic_dataset\1\1_staticconv_20260806_232119_8328384d.npy,1,30,20260806_232119
dynamic_dataset\1\1_staticconv_20260806_232119_b514ad35.npy,1,30,20260806_232119
dynamic_dataset\1\1_staticconv_20260806_232119_5ca72103.npy,1,30,20260806_232119
dynamic_dataset\1\1_staticconv_20260806_232119_d08be051.npy,1,30,20260806_232119
dynamic_dataset\1\1_staticconv_20260806_232119_43e8b2eb.npy,1,30,20260806_232119
dynamic_dataset\1\1_staticconv_20260806_232119_b8e6b642.npy,1,30,20260806_232119
dynamic_dataset\1\1_staticconv_20260806_232119_7fddab36.npy,1,30,20260806_232119
dynamic_dataset\1\1_staticconv_20260806_232119_fb43fef6.npy,1,30,20260806_232119
dynamic_dataset\1\1_staticconv_20260806_232119_5634c8e5.npy,1,30,20260806_232119
dynamic_dataset\1\1_staticconv_20260806_232119_a5d2f495.npy,1,30,20260806_232119
dynamic_dataset\1\1_staticconv_20260806_232119_ac5c8ad8.npy,1,30,20260806_232119
dynamic_dataset\1\1_staticconv_20260806_232119_cd1f6610.npy,1,30,20260806_232119
dynamic_dataset\1\1_staticconv_20260806_232119_f3c1dd09.npy,1,30,20260806_232119
dynamic_dataset\1\1_staticconv_20260806_232119_cc4af92a.npy,1,30,20260806_232119
dynamic_dataset\1\1_staticconv_20260806_232119_dcdba6fd.npy,1,30,20260806_232119
dynamic_dataset\1\1_staticconv_20260806_232119_d1d50e2c.npy,1,30,20260806_232119
dynamic_dataset\1\1_staticconv_20260806_232119_5ec69a21.npy,1,30,20260806_232119
dynamic_dataset\1\1_staticconv_20260806_232119_7e817180.npy,1,30,20260806_232119
dynamic_dataset\1\1_staticconv_20260806_232120_6556e456.npy,1,30,20260806_232120
dynamic_dataset\1\1_staticconv_20260806_232120_04c84c47.npy,1,30,20260806_232120
dynamic_dataset\1\1_staticconv_20260806_232120_0b38d68d.npy,1,30,20260806_232120
dynamic_dataset\1\1_staticconv_20260806_232120_258fd7cc.npy,1,30,20260806_232120
dynamic_dataset\1\1_staticconv_20260806_232120_4359571e.npy,1,30,20260806_232120
dynamic_dataset\1\1_staticconv_20260806_232120_497e6258.npy,1,30,20260806_232120
dynamic_dataset\1\1_staticconv_20260806_232120_9564fea3.npy,1,30,20260806_232120
dynamic_dataset\1\1_staticconv_20260806_232120_3e4e4506.npy,1,30,20260806_232120
dynamic_dataset\1\1_staticconv_20260806_232120_d9a164d6.npy,1,30,20260806_232120
